id;chapter;section;page;type;prompt;answer_text;options_json
5.26;Kapitel I. 72;5. Notwehr und Notstand;77;self_assessment;Nennen Sie vier wesentliche Voraussetzungen für den rechtfertigenden Notstand!;1. Gegenwärtige Gefahr liegt vor. 2. Rechtsgüter sind bedroht (Leben, Leib, Freiheit, Ehre, Eigentum). 3. Das zu schützende Rechtsgut ist wesentlich höherwertiger als das beeinträchtigte. 4. Die Abwehrhandlung muss angemessen sein.;[]
5.27;Kapitel I. 72;5. Notwehr und Notstand;77;multiple_choice;Welches sind die Voraussetzungen des rechtfertigenden Notstandes?;;"[{""key"": ""a"", ""text"": ""gegenwärtige, nicht mit geringerem Eingriff abwehrbare Gefahr für ein Rechtsgut; wesentliches Überwiegen des geschützten Interesses"", ""correct"": true}, {""key"": ""b"", ""text"": ""Absicht, die Gefahr nicht von sich oder einem anderen abzuwenden"", ""correct"": false}, {""key"": ""c"", ""text"": ""gegenwärtiger rechtswidriger Angriff"", ""correct"": false}]"
5.28;Kapitel I. 72;5. Notwehr und Notstand;77;self_assessment;Was versteht man unter Nothilfe?;"Die Abwehr eines Angriffes gegen einen Anderen; sie ist ein Unterfall der Notwehr; die Voraussetzungen sind gleich.";[]
5.29;Kapitel I. 72;5. Notwehr und Notstand;77;multiple_choice;Nothilfe ist diejenige Verteidigung, die erforderlich ist, um einen gegenwärtigen rechtswidrigen Angriff...;;"[{""key"": ""a"", ""text"": ""von sich selbst abzuwenden."", ""correct"": false}, {""key"": ""b"", ""text"": ""von einem anderen abzuwenden."", ""correct"": true}, {""key"": ""c"", ""text"": ""vom eigenen Auto abzuwenden."", ""correct"": false}]"
5.30;Kapitel I. 72;5. Notwehr und Notstand;77;self_assessment;Was ist ein gegenwärtiger Angriff?;Jede unmittelbar bevorstehende, gerade stattfindende oder fortdauernde Verletzung eines Rechtsgutes.;[]
5.31;Kapitel I. 72;5. Notwehr und Notstand;77;self_assessment;Welche Verteidigungshandlung ist erforderlich, um einen Angriff abzuwenden?;"Die Erforderlichkeit bestimmt sich nach Stärke und Gefährlichkeit des Angriffs; grundsätzlich ist das mildeste Mittel zur Abwehr zu wählen, das erfolgversprechend ist.";[]
5.32;Kapitel I. 73;5. Notwehr und Notstand;78;multiple_choice;Wann ist ein Angriff gegenwärtig?;;"[{""key"": ""a"", ""text"": ""Wenn er abgeschlossen ist."", ""correct"": false}, {""key"": ""b"", ""text"": ""Wenn er unmittelbar bevorsteht."", ""correct"": true}, {""key"": ""c"", ""text"": ""Solange er andauert."", ""correct"": true}]"
5.33;Kapitel I. 73;5. Notwehr und Notstand;78;multiple_choice;Wann ist ein Angriff gegenwärtig?;;"[{""key"": ""a"", ""text"": ""Wenn zu befürchten ist, dass durch eine Drohung des Angreifers zukünftig eine Gefahr für Leib und Leben eintreten könnte."", ""correct"": false}, {""key"": ""b"", ""text"": ""Wenn ein Angriff unmittelbar bevorsteht oder noch nicht beendet ist."", ""correct"": true}, {""key"": ""c"", ""text"": ""Wenn der Angreifer in die Flucht geschlagen ist, aber mit einem späteren Angriff droht."", ""correct"": false}]"
5.34;Kapitel I. 73;5. Notwehr und Notstand;78;multiple_choice;Wann ist die Gefahr gegenwärtig?;;"[{""key"": ""a"", ""text"": ""Es kann jeden Augenblick ein Schaden eintreten."", ""correct"": true}, {""key"": ""b"", ""text"": ""Es wird vielleicht ein Schaden eintreten."", ""correct"": false}, {""key"": ""c"", ""text"": ""Es ist ein Schaden eingetreten."", ""correct"": false}]"
5.35;Kapitel I. 73;5. Notwehr und Notstand;78;self_assessment;Was bedeutet „rechtswidrig“?;Ein Angriff ist rechtswidrig, wenn er gegen eine Rechtsnorm verstößt und ein Rechtfertigungsgrund nicht gegeben ist.;[]
5.36;Kapitel I. 73;5. Notwehr und Notstand;78;multiple_choice;Was ist Ihre Pflicht nach einem abgewehrten Angriff?;;"[{""key"": ""a"", ""text"": ""Ich habe keinerlei Pflichten gegenüber dem Angreifer."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ich bin zum Schadensersatz verpflichtet."", ""correct"": false}, {""key"": ""c"", ""text"": ""Wenn die Notwendigkeit erkennbar und die Situation zumutbar ist, habe ich Hilfe zu leisten."", ""correct"": true}]"
5.37;Kapitel I. 73;5. Notwehr und Notstand;78;multiple_choice;Regelungen über Notwehr und Notstand finden Sie im...;;"[{""key"": ""a"", ""text"": ""Grundgesetz"", ""correct"": false}, {""key"": ""b"", ""text"": ""Waffengesetz"", ""correct"": false}, {""key"": ""c"", ""text"": ""Strafgesetzbuch / BGB"", ""correct"": true}]"
5.38;Kapitel I. 74;5. Notwehr und Notstand;79;multiple_choice;Was sind u.a. Rechtfertigungsgründe nach dem Strafgesetzbuch?;;"[{""key"": ""a"", ""text"": ""Notwehr"", ""correct"": true}, {""key"": ""b"", ""text"": ""Nothilfe"", ""correct"": true}, {""key"": ""c"", ""text"": ""Notstand"", ""correct"": true}]"
5.39;Kapitel I. 74;5. Notwehr und Notstand;79;multiple_choice;Welches ist das höchste Rechtsgut?;;"[{""key"": ""a"", ""text"": ""Freiheit"", ""correct"": false}, {""key"": ""b"", ""text"": ""Eigentum"", ""correct"": false}, {""key"": ""c"", ""text"": ""Leib / Leben"", ""correct"": true}]"
5.40;Kapitel I. 74;5. Notwehr und Notstand;79;multiple_choice;Bei der Abwehr eines nicht auf Kommando angreifenden Hundes handeln Sie...;;"[{""key"": ""a"", ""text"": ""in Notwehr."", ""correct"": false}, {""key"": ""b"", ""text"": ""in Nothilfe."", ""correct"": false}, {""key"": ""c"", ""text"": ""in Notstand."", ""correct"": true}]"
5.41;Kapitel I. 74;5. Notwehr und Notstand;79;self_assessment;Dürfen Sie auch bei der Gefahr des Verlustes geringwertiger Gegenstände von der Schusswaffe Gebrauch machen?;Nein (Bei der Gefahr des Verlustes geringwertiger Gegenstände ist Schusswaffengebrauch keine durch Notwehr gebotene Verteidigungshandlung.);[]
5.42;Kapitel I. 74;5. Notwehr und Notstand;79;multiple_choice;Sie beobachten wie jemand mit einer Schusswaffe bedroht wird. Sie greifen mit Ihrer Schusswaffe ein. Dabei wird der Angreifer verletzt. Es stellt sich hinterher heraus, dass kein rechtswidriger Angriff vorlag, weil es sich um Filmaufnahmen handelte. Sie handelten in…;;"[{""key"": ""a"", ""text"": ""Putativnotwehr (scheinbare Notwehr)."", ""correct"": true}, {""key"": ""b"", ""text"": ""Notstand."", ""correct"": false}, {""key"": ""c"", ""text"": ""Notwehrexzess."", ""correct"": false}]"
5.43;Kapitel I. 74;5. Notwehr und Notstand;79;multiple_choice;Eine Person bricht Ihren PKW auf. Sie sehen das vom Fenster Ihres Hauses aus und schießen. Die Person wird dabei verletzt. Wie ist die Situation zu beurteilen?;;"[{""key"": ""a"", ""text"": ""Der Einsatz der Schusswaffe war durch Notwehr gerechtfertigt."", ""correct"": false}, {""key"": ""b"", ""text"": ""Die Notwehr wurde überschritten (Notwehrexzess)."", ""correct"": true}, {""key"": ""c"", ""text"": ""Der Einsatz der Schusswaffe war durch Nothilfe gerechtfertigt."", ""correct"": false}]"
